"winning_formula","ratio_sim","ratio_real","matssname","modelcomplexity","currency","Best fitting model"
"timeperiod",0.484354261762717,0.541977608812826,"bbs_rtrg_1_81",2,"Metabolic flux","Coupled trend"
"timeperiod",1.18462745797236,1.2280960597143,"bbs_rtrg_3_81",2,"Metabolic flux","Coupled trend"
"1",1.13586383712355,1.06673122722614,"bbs_rtrg_10_81",1,"Metabolic flux","No trend"
"timeperiod",1.32706748108487,2.36773654909875,"bbs_rtrg_29_81",2,"Metabolic flux","Coupled trend"
"timeperiod",0.598033344625692,0.95948573511141,"bbs_rtrg_41_81",2,"Metabolic flux","Coupled trend"
"timeperiod",1.06109194108532,1.40103085427908,"bbs_rtrg_705_81",2,"Metabolic flux","Coupled trend"
"timeperiod",1.83535273466021,1.85632897814471,"bbs_rtrg_1_82",2,"Metabolic flux","Coupled trend"
"1",0.950998765112789,1.12904566708966,"bbs_rtrg_3_82",1,"Metabolic flux","No trend"
"1",1.10594294052435,0.879730231228294,"bbs_rtrg_4_82",1,"Metabolic flux","No trend"
"timeperiod",1.18349228433329,1.67821044015772,"bbs_rtrg_6_82",2,"Metabolic flux","Coupled trend"
"1",1.24354891049878,0.889536840090444,"bbs_rtrg_9_82",1,"Metabolic flux","No trend"
"timeperiod",0.517964509640262,0.653455885285536,"bbs_rtrg_10_82",2,"Metabolic flux","Coupled trend"
"timeperiod * source",0.766762026947191,1.16950771991195,"bbs_rtrg_13_82",4,"Metabolic flux","Decoupled trends"
"timeperiod * source",1.44894336177561,2.02915410774674,"bbs_rtrg_16_82",4,"Metabolic flux","Decoupled trends"
"1",1.08886089184022,1.16793640618327,"bbs_rtrg_20_82",1,"Metabolic flux","No trend"
"timeperiod",0.695507850764173,0.923558511204621,"bbs_rtrg_23_82",2,"Metabolic flux","Coupled trend"
"1",1.01615811131549,1.16827378677777,"bbs_rtrg_25_82",1,"Metabolic flux","No trend"
"1",1.02449459094025,1.0701415195636,"bbs_rtrg_26_82",1,"Metabolic flux","No trend"
"timeperiod",0.771394353930792,0.858036508117511,"bbs_rtrg_27_82",2,"Metabolic flux","Coupled trend"
"timeperiod",0.804096331012482,0.8746949346862,"bbs_rtrg_29_82",2,"Metabolic flux","Coupled trend"
"timeperiod * source",0.735522491941941,1.06479285230016,"bbs_rtrg_31_82",4,"Metabolic flux","Decoupled trends"
"timeperiod",0.676297446964101,0.859879140561482,"bbs_rtrg_32_82",2,"Metabolic flux","Coupled trend"
"timeperiod",0.875476490538032,0.817955310288444,"bbs_rtrg_34_82",2,"Metabolic flux","Coupled trend"
"timeperiod",0.824589423854624,0.760022383891839,"bbs_rtrg_41_82",2,"Metabolic flux","Coupled trend"
"timeperiod",1.11113378955942,1.52401723365309,"bbs_rtrg_42_82",2,"Metabolic flux","Coupled trend"
"1",1.0414306905502,1.29266605812283,"bbs_rtrg_128_82",1,"Metabolic flux","No trend"
"timeperiod",2.89359831002261,2.67868679041321,"bbs_rtrg_130_82",2,"Metabolic flux","Coupled trend"
"timeperiod",0.425011520945993,0.478419402532717,"bbs_rtrg_139_82",2,"Metabolic flux","Coupled trend"
"timeperiod",0.716060956108477,0.597302267136402,"bbs_rtrg_1_83",2,"Metabolic flux","Coupled trend"
"1",1.17387454263005,0.789831401463182,"bbs_rtrg_11_83",1,"Metabolic flux","No trend"
"1",0.940777380162746,0.911575944537387,"bbs_rtrg_33_83",1,"Metabolic flux","No trend"
"1",0.910134254218048,1.2379900541161,"bbs_rtrg_42_83",1,"Metabolic flux","No trend"
"timeperiod",0.714873494223706,0.604250766330504,"bbs_rtrg_45_83",2,"Metabolic flux","Coupled trend"
"1",1.14371841760266,1.34296298660628,"bbs_rtrg_64_83",1,"Metabolic flux","No trend"
"1",0.765255092437155,0.885855068258443,"bbs_rtrg_65_83",1,"Metabolic flux","No trend"
"timeperiod",0.684687694823792,0.655514262065142,"bbs_rtrg_75_83",2,"Metabolic flux","Coupled trend"
"timeperiod",0.882960752220461,0.564232645485814,"bbs_rtrg_82_83",2,"Metabolic flux","Coupled trend"
"timeperiod",1.45709815530571,1.93970288245763,"bbs_rtrg_92_83",2,"Metabolic flux","Coupled trend"
"timeperiod",1.33178447289665,1.37523628952161,"bbs_rtrg_140_83",2,"Metabolic flux","Coupled trend"
"timeperiod",2.04584455386463,1.95202839587074,"bbs_rtrg_273_83",2,"Metabolic flux","Coupled trend"
"1",1.20061875638269,1.50803172090869,"bbs_rtrg_4_85",1,"Metabolic flux","No trend"
"1",0.914977701683258,0.782306653607961,"bbs_rtrg_11_85",1,"Metabolic flux","No trend"
"timeperiod",0.453556386130762,0.558152068171189,"bbs_rtrg_12_85",2,"Metabolic flux","Coupled trend"
"timeperiod",0.808344506252573,0.68544736669506,"bbs_rtrg_15_85",2,"Metabolic flux","Coupled trend"
"timeperiod",0.634376170315315,0.831527210427296,"bbs_rtrg_19_85",2,"Metabolic flux","Coupled trend"
"1",0.898328886227322,1.08613282005363,"bbs_rtrg_20_85",1,"Metabolic flux","No trend"
"1",1.06922939760258,0.96992495489823,"bbs_rtrg_21_85",1,"Metabolic flux","No trend"
"timeperiod",0.769393705589565,0.729493462190205,"bbs_rtrg_108_85",2,"Metabolic flux","Coupled trend"
"timeperiod",0.676476122139854,0.627414033216538,"bbs_rtrg_109_85",2,"Metabolic flux","Coupled trend"
"timeperiod",0.668922017590113,0.878063584118783,"bbs_rtrg_119_85",2,"Metabolic flux","Coupled trend"
"timeperiod",0.770007485028186,0.644223145666115,"bbs_rtrg_121_85",2,"Metabolic flux","Coupled trend"
"1",1.27020920145956,1.22758063561969,"bbs_rtrg_123_85",1,"Metabolic flux","No trend"
"timeperiod",0.688256128228557,0.936657244109553,"bbs_rtrg_5_87",2,"Metabolic flux","Coupled trend"
"timeperiod",0.436162736018744,0.632548528032558,"bbs_rtrg_6_87",2,"Metabolic flux","Coupled trend"
"timeperiod",0.44281204293697,0.578806001341558,"bbs_rtrg_10_87",2,"Metabolic flux","Coupled trend"
"timeperiod",0.851380214846286,0.840465624772745,"bbs_rtrg_15_87",2,"Metabolic flux","Coupled trend"
"timeperiod",3.61076315034771,3.5727832767654,"bbs_rtrg_4_88",2,"Metabolic flux","Coupled trend"
"timeperiod",1.53643567905533,1.24689211960263,"bbs_rtrg_5_88",2,"Metabolic flux","Coupled trend"
"1",1.2517733419051,1.07682316474168,"bbs_rtrg_7_88",1,"Metabolic flux","No trend"
"timeperiod",0.753933447402079,0.951425418419043,"bbs_rtrg_14_88",2,"Metabolic flux","Coupled trend"
"timeperiod",0.695699373677668,0.754922000331243,"bbs_rtrg_21_88",2,"Metabolic flux","Coupled trend"
"timeperiod",0.682138766309272,0.655787792189228,"bbs_rtrg_23_88",2,"Metabolic flux","Coupled trend"
"timeperiod",0.589028169984336,0.497756012986015,"bbs_rtrg_28_88",2,"Metabolic flux","Coupled trend"
"timeperiod * source",0.603700598459704,0.918803307501558,"bbs_rtrg_29_88",4,"Metabolic flux","Decoupled trends"
"timeperiod",0.559065071345093,0.604349948068047,"bbs_rtrg_30_88",2,"Metabolic flux","Coupled trend"
"1",1.03664649910418,1.28999877146564,"bbs_rtrg_40_88",1,"Metabolic flux","No trend"
"timeperiod",1.28247869589932,1.30368074716324,"bbs_rtrg_41_88",2,"Metabolic flux","Coupled trend"
"1",1.01109251692747,0.79763800276856,"bbs_rtrg_43_88",1,"Metabolic flux","No trend"
"timeperiod * source",1.27853213668524,0.764954197829694,"bbs_rtrg_44_88",4,"Metabolic flux","Decoupled trends"
"timeperiod",1.62056546240106,2.01347114422038,"bbs_rtrg_1_89",2,"Metabolic flux","Coupled trend"
"timeperiod",2.31595686491502,2.45879058068488,"bbs_rtrg_2_89",2,"Metabolic flux","Coupled trend"
"timeperiod",0.408462630224482,0.385099098352255,"bbs_rtrg_3_89",2,"Metabolic flux","Coupled trend"
"1",1.12215859925984,1.16204865670054,"bbs_rtrg_4_89",1,"Metabolic flux","No trend"
"timeperiod",0.679682183457027,0.793455259116193,"bbs_rtrg_5_89",2,"Metabolic flux","Coupled trend"
"timeperiod",0.645572547454027,0.691368144599616,"bbs_rtrg_9_89",2,"Metabolic flux","Coupled trend"
"1",0.850150158163447,1.08916598293733,"bbs_rtrg_19_89",1,"Metabolic flux","No trend"
"1",0.957962019384989,0.89859167010329,"bbs_rtrg_27_89",1,"Metabolic flux","No trend"
"1",0.898999306600058,0.771054111842869,"bbs_rtrg_29_89",1,"Metabolic flux","No trend"
"1",0.762139905061376,0.825535446049893,"bbs_rtrg_30_89",1,"Metabolic flux","No trend"
"timeperiod",2.39444980619286,2.14549162067655,"bbs_rtrg_36_89",2,"Metabolic flux","Coupled trend"
"timeperiod * source",0.811871985365274,1.18471049249478,"bbs_rtrg_43_89",4,"Metabolic flux","Decoupled trends"
"1",1.05393224016929,1.01689689215506,"bbs_rtrg_44_89",1,"Metabolic flux","No trend"
"timeperiod",1.49871576011139,1.33068480391786,"bbs_rtrg_111_89",2,"Metabolic flux","Coupled trend"
"timeperiod * source",0.752101792826136,1.38245825672248,"bbs_rtrg_16_90",4,"Metabolic flux","Decoupled trends"
"timeperiod",0.759246787452371,0.887974172054589,"bbs_rtrg_19_90",2,"Metabolic flux","Coupled trend"
"timeperiod * source",0.859310625345223,1.45214885027364,"bbs_rtrg_26_90",4,"Metabolic flux","Decoupled trends"
"timeperiod",2.2613659579161,1.74489310473844,"bbs_rtrg_27_90",2,"Metabolic flux","Coupled trend"
"timeperiod",0.632469671481783,0.809728427681439,"bbs_rtrg_37_90",2,"Metabolic flux","Coupled trend"
"timeperiod",1.72632338591929,2.42592967899411,"bbs_rtrg_38_90",2,"Metabolic flux","Coupled trend"
"timeperiod",0.690955834527007,0.859821363531209,"bbs_rtrg_41_90",2,"Metabolic flux","Coupled trend"
"timeperiod",1.73717260768051,1.53693807531229,"bbs_rtrg_44_90",2,"Metabolic flux","Coupled trend"
"timeperiod",1.41382810146363,1.17083553651521,"bbs_rtrg_46_90",2,"Metabolic flux","Coupled trend"
"1",0.99882224960971,0.985584397779339,"bbs_rtrg_48_90",1,"Metabolic flux","No trend"
"timeperiod",2.54544310868402,3.16679479900025,"bbs_rtrg_53_90",2,"Metabolic flux","Coupled trend"
"1",1.02478430748626,0.982462992270157,"bbs_rtrg_2_91",1,"Metabolic flux","No trend"
"timeperiod",0.494880234517476,0.664361837394034,"bbs_rtrg_3_91",2,"Metabolic flux","Coupled trend"
"1",0.928028463460741,1.21030707735933,"bbs_rtrg_4_91",1,"Metabolic flux","No trend"
"timeperiod",1.36943804311903,1.37782927205741,"bbs_rtrg_5_91",2,"Metabolic flux","Coupled trend"
"timeperiod",0.866612026234668,0.772999522377039,"bbs_rtrg_8_91",2,"Metabolic flux","Coupled trend"
"timeperiod",0.615968749503993,0.792262860600868,"bbs_rtrg_10_91",2,"Metabolic flux","Coupled trend"
"timeperiod",1.6357925201514,1.26611455171533,"bbs_rtrg_11_91",2,"Metabolic flux","Coupled trend"
"timeperiod",0.625046084088136,0.816900777668907,"bbs_rtrg_12_91",2,"Metabolic flux","Coupled trend"
"1",0.880737868410494,0.886832600992945,"bbs_rtrg_13_91",1,"Metabolic flux","No trend"
"1",1.02173895143609,1.03540192268754,"bbs_rtrg_14_91",1,"Metabolic flux","No trend"
"1",0.982749304271698,0.90249005436477,"bbs_rtrg_16_91",1,"Metabolic flux","No trend"
"1",1.08801264219718,1.16137770463845,"bbs_rtrg_17_91",1,"Metabolic flux","No trend"
"timeperiod",0.409248300783127,0.423271358867476,"bbs_rtrg_19_91",2,"Metabolic flux","Coupled trend"
"1",0.844096378107115,0.904670962912403,"bbs_rtrg_20_91",1,"Metabolic flux","No trend"
"timeperiod",0.770813738098959,0.851130014414897,"bbs_rtrg_22_91",2,"Metabolic flux","Coupled trend"
"timeperiod",1.35476661377294,1.32117895554727,"bbs_rtrg_24_91",2,"Metabolic flux","Coupled trend"
"timeperiod",0.649170282978474,0.574335105141949,"bbs_rtrg_26_91",2,"Metabolic flux","Coupled trend"
"timeperiod",0.682439101560924,0.731380557060232,"bbs_rtrg_27_91",2,"Metabolic flux","Coupled trend"
"1",0.758482720948355,0.954655334349709,"bbs_rtrg_28_91",1,"Metabolic flux","No trend"
"1",0.95282915072078,1.22073206527592,"bbs_rtrg_29_91",1,"Metabolic flux","No trend"
"timeperiod",0.715884158532455,0.90549102127154,"bbs_rtrg_31_91",2,"Metabolic flux","Coupled trend"
"1",0.983311199201253,1.1845947580885,"bbs_rtrg_33_91",1,"Metabolic flux","No trend"
"timeperiod",1.28683024305718,1.1199246246798,"bbs_rtrg_35_91",2,"Metabolic flux","Coupled trend"
"1",0.987076892473398,1.27447922374233,"bbs_rtrg_36_91",1,"Metabolic flux","No trend"
"timeperiod",1.95716954926301,1.57159911301149,"bbs_rtrg_39_91",2,"Metabolic flux","Coupled trend"
"timeperiod",1.53772956124976,1.39935313580872,"bbs_rtrg_41_91",2,"Metabolic flux","Coupled trend"
"1",0.65432486702202,0.76838896959838,"bbs_rtrg_42_91",1,"Metabolic flux","No trend"
"timeperiod",0.109779398706181,0.128801394977071,"bbs_rtrg_43_91",2,"Metabolic flux","Coupled trend"
"timeperiod * source",0.566500529608197,0.782160298530233,"bbs_rtrg_44_91",4,"Metabolic flux","Decoupled trends"
"timeperiod",0.391511534276595,0.472857680165118,"bbs_rtrg_45_91",2,"Metabolic flux","Coupled trend"
"timeperiod",0.672745482351215,0.846432351301953,"bbs_rtrg_47_91",2,"Metabolic flux","Coupled trend"
"timeperiod",1.19438164686833,1.41383770526669,"bbs_rtrg_48_91",2,"Metabolic flux","Coupled trend"
"timeperiod",0.430818238025167,0.516253099357331,"bbs_rtrg_49_91",2,"Metabolic flux","Coupled trend"
"timeperiod",0.245609894663836,0.250329966737926,"bbs_rtrg_52_91",2,"Metabolic flux","Coupled trend"
"timeperiod",0.551073526866994,0.593795612912352,"bbs_rtrg_54_91",2,"Metabolic flux","Coupled trend"
"timeperiod",1.4552007278747,1.37188583460498,"bbs_rtrg_55_91",2,"Metabolic flux","Coupled trend"
"1",1.04950704992286,1.04534593175667,"bbs_rtrg_56_91",1,"Metabolic flux","No trend"
"timeperiod",0.575971325564412,0.82352123301756,"bbs_rtrg_62_91",2,"Metabolic flux","Coupled trend"
"1",1.00817749669638,1.12695256611829,"bbs_rtrg_63_91",1,"Metabolic flux","No trend"
"timeperiod",0.31982734404901,0.370294383944238,"bbs_rtrg_65_91",2,"Metabolic flux","Coupled trend"
"timeperiod",0.369774494339391,0.375063397897674,"bbs_rtrg_66_91",2,"Metabolic flux","Coupled trend"
"timeperiod",0.691060725063856,0.687182415641072,"bbs_rtrg_68_91",2,"Metabolic flux","Coupled trend"
"1",0.945048963102868,1.02431130882316,"bbs_rtrg_69_91",1,"Metabolic flux","No trend"
"timeperiod",0.845621174145905,0.749218593826939,"bbs_rtrg_70_91",2,"Metabolic flux","Coupled trend"
"timeperiod",0.638657095008335,0.903122285762723,"bbs_rtrg_118_91",2,"Metabolic flux","Coupled trend"
"timeperiod",0.747342331866728,0.538060973155592,"bbs_rtrg_2_92",2,"Metabolic flux","Coupled trend"
"1",1.03354132528459,0.999305345065744,"bbs_rtrg_5_92",1,"Metabolic flux","No trend"
"timeperiod",1.40951332855042,1.94558424655249,"bbs_rtrg_7_92",2,"Metabolic flux","Coupled trend"
"timeperiod",0.665740132693906,0.748664671705115,"bbs_rtrg_19_92",2,"Metabolic flux","Coupled trend"
"1",1.11380921042226,1.01592500205071,"bbs_rtrg_28_92",1,"Metabolic flux","No trend"
"timeperiod",0.411040376956962,0.3948646885804,"bbs_rtrg_30_92",2,"Metabolic flux","Coupled trend"
"timeperiod",0.842165727941712,0.88913889399998,"bbs_rtrg_53_92",2,"Metabolic flux","Coupled trend"
"timeperiod",1.67516926763229,1.22521162397491,"bbs_rtrg_77_92",2,"Metabolic flux","Coupled trend"
"1",0.989391022177718,0.74790466494276,"bbs_rtrg_83_92",1,"Metabolic flux","No trend"
"1",0.991122529030364,1.05796645706039,"bbs_rtrg_87_92",1,"Metabolic flux","No trend"
"timeperiod",0.425943795869651,0.394312171561736,"bbs_rtrg_90_92",2,"Metabolic flux","Coupled trend"
"timeperiod",0.621376856521953,0.877920568930986,"bbs_rtrg_104_92",2,"Metabolic flux","Coupled trend"
"timeperiod",0.839007443416251,0.849389544725015,"bbs_rtrg_120_92",2,"Metabolic flux","Coupled trend"
